UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
RO;212420;86101;                  07;  37;08;4930.30;                  01
RO;212405;15106;                  07;  39;08;2396.02;                  01
RO;317210;60217;                  07;  28;09;1619.37;                  01
RO;317210;80129;                  07;  23;04;2374.78;                  01
RO;317110;18300;                  07;  21;09;1158.83;                  01
RO;142510;18300;                  07;  22;02;3346.28;                  01
RO;212420;18300;                  07;  21;02;1324.32;                  01
RO;212420;18300;                  07;  38;02;3315.18;                  01
RO;317210;61108;                  07;  22;02;1612.00;                  01
RO;317110;23117;                  07;  22;02;2397.80;                  01
RO;317110;47512;                  07;  34;08;1924.54;                  01
RO;212420;46915;                  07;  23;08;1859.95;                  01
RO;212410;61906;                  07;  28;09;4857.18;                  01
RO;212420;61108;                  07;  39;09;1690.81;                  01
RO;212420;61108;                  07;  36;09;1962.98;                  01
RO;212420;61108;                  07;  26;09;1619.07;                  01
RO;212420;15106;                  07;  33;02;2391.69;                  01
RO;317210;10520;                  07;  25;08;1654.15;                  01
RO;212420;10112;                  07;  30;08;2684.40;                  01
RO;317205;96092;                  07;  24;02;1530.43;                  01
RO;317205;96092;                  07;  32;09;1390.63;                  01
RO;317205;96092;                  07;  27;02;1201.97;                  01
RO;317205;96092;                  07;  34;08;1178.00;                  01
RO;212420;61108;                  07;  26;09;1683.46;                  01
RO;212420;61108;                  07;  24;09;1814.42;                  01
RO;317210;85325;                  07;  26;02;1634.16;                  01
RO;212420;45111;                  07;  28;09;2452.06;                  01
RO;317210;62091;                  07;  28;09;2016.35;                  01
RO;142530;61906;                  07;  27;02;5000.00;                  01
RO;212420;61906;                  07;  30;08;1628.53;                  01
RO;212420;10112;                  07;  38;08;4734.37;                  01
RO;212420;62091;                  07;  23;08;1242.00;                  01
RO;212410;45307;                  07;  28;09;2282.69;                  01
RO;212320;62031;                  07;  26;09;2200.00;                  01
RO;317210;85325;                  07;  37;02;2286.07;                  01
RO;317210;95118;                  07;  29;09;1627.55;                  01
RO;317210;95118;                  07;  21;09;2236.44;                  01
RO;142505;61108;                  07;  26;02;1451.22;                  01
RO;317210;61108;                  07;  25;02;1578.90;                  01
RO;317205;47113;                  07;  22;08;3576.89;                  01
RO;212410;61906;                  07;  26;09;2193.36;                  01
RO;317210;85325;                  07;  29;02;1319.22;                  01
RO;317210;85325;                  07;  20;02;1498.60;                  01
RO;212405;47229;                  07;  26;09;2200.00;                  01
RO;212420;42219;                  07;  38;08;3781.34;                  01
RO;317210;46354;                  07;  44;08;3383.48;                  01
RO;317205;61906;                  07;  22;08;2371.40;                  01
RO;317205;61906;                  07;  25;08;2874.90;                  01
RO;317205;61906;                  07;  23;08;3215.95;                  01
RO;317205;61906;                  07;  24;08;4312.33;                  01
RO;317205;61906;                  07;  20;02;3045.88;                  01
RO;317205;61906;                  07;  50;08;5184.23;                  01
RO;317205;61906;                  07;  41;08;5202.47;                  01
RO;317205;61906;                  07;  38;08;2893.68;                  01
RO;317205;61906;                  07;  40;08;2987.69;                  01
RO;317205;61906;                  07;  40;08;4269.47;                  01
RO;317205;47113;                  07;  19;02;4300.51;                  01
RO;212420;61108;                  07;  24;09;1319.40;                  01
RO;212420;61108;                  07;  25;09;2359.10;                  01
RO;212420;61108;                  07;  23;09;1805.67;                  01
RO;212420;61108;                  07;  19;02;1889.42;                  01
RO;212420;61108;                  07;  20;09;1865.79;                  01
RO;212420;61108;                  07;  23;09;691.60;                  01
RO;212420;61108;                  07;  20;02;1624.43;                  01
RO;212420;61108;                  07;  32;09;1827.40;                  01
RO;212420;61108;                  07;  29;09;1705.09;                  01
RO;212420;61108;                  07;  39;08;1835.95;                  01
RO;142530;82113;                  08;  51;09;2179.84;                  01
RO;212420;85996;                  08;  32;08;1150.00;                  01
RO;212420;85996;                  08;  22;08;1150.00;                  01
RO;212420;85996;                  08;  20;09;1549.03;                  01
RO;317210;62091;                  08;  53;08;5593.29;                  01
RO;212315;95118;                  08;  21;09;1242.00;                  01
RO;212420;45111;                  08;  23;08;1231.33;                  01
RO;317110;62015;                  08;  20;09;1242.00;                  01
RO;212420;65502;                  08;  48;08;6369.38;                  01
RO;142515;46915;                  08;  36;02;15608.00;                  01
RO;317210;85121;                  08;  46;09;1986.19;                  01
RO;212420;65502;                  08;  30;08;2554.94;                  01
RO;212420;47512;                  08;  23;09;1934.03;                  01
RO;142505;61108;                  08;  27;02;4321.53;                  01
RO;142515;46915;                  08;  41;09;6649.06;                  01
RO;212405;65502;                  08;  23;02;1946.62;                  01
