UF;CBO Ocupação 2002;CNAE 2.0 Classe;Escolaridade após 2005;Idade;Raça Cor;Vl Remun Dezembro Nom;Sexo Trabalhador
GO;212420;62091;                  08;  23;08;2549.07;                  01
GO;212420;62091;                  08;  26;08;1906.72;                  01
GO;212420;62091;                  08;  29;02;1933.72;                  01
GO;212405;62091;                  08;  25;02;3150.00;                  01
GO;317210;85121;                  08;  26;02;2651.25;                  01
GO;212405;86402;                  08;  24;02;3650.49;                  01
GO;212420;62015;                  08;  25;08;1842.44;                  01
GO;212420;62015;                  08;  25;02;2949.62;                  01
GO;142530;61906;                  08;  23;08;2801.97;                  01
GO;212405;43126;                  08;  32;08;7213.00;                  01
GO;212405;64999;                  08;  25;02;8088.63;                  01
GO;212420;63119;                  08;  38;08;3068.36;                  01
GO;317110;63119;                  08;  25;08;2603.24;                  01
GO;317110;10414;                  08;  32;02;6291.54;                  01
GO;212320;62091;                  08;  25;02;3385.91;                  01
GO;142510;62091;                  08;  24;02;4680.00;                  01
GO;212405;10716;                  08;  24;08;4217.92;                  01
GO;212420;61108;                  08;  43;02;1938.61;                  01
GO;212405;46834;                  08;  26;08;4542.36;                  01
GO;212420;29107;                  08;  34;08;4816.44;                  01
GO;212405;85201;                  08;  37;02;4200.00;                  01
GO;212405;41204;                  08;  25;09;4188.53;                  01
GO;317105;62023;                  08;  24;08;4023.70;                  01
GO;212420;62023;                  08;  23;02;1575.13;                  01
GO;212405;62091;                  08;  22;02;2250.00;                  01
GO;212405;62091;                  08;  27;04;2472.91;                  01
GO;212415;21211;                  08;  23;08;3886.01;                  01
GO;317110;62015;                  08;  28;08;4840.26;                  01
GO;212405;62015;                  08;  47;02;5628.95;                  01
GO;317205;47113;                  08;  40;02;3561.37;                  01
GO;212420;62091;                  08;  24;02;3618.07;                  01
GO;212420;62091;                  08;  42;04;4451.43;                  01
GO;317105;62023;                  08;  28;02;4979.63;                  01
GO;212420;62023;                  08;  34;02;1539.83;                  01
GO;212405;62023;                  08;  25;08;2564.09;                  01
GO;212420;62023;                  08;  20;08;1569.97;                  01
GO;212420;62023;                  08;  27;02;4419.49;                  01
GO;212410;21211;                  08;  32;08;8376.41;                  01
GO;317210;62091;                  08;  22;08;1830.33;                  01
GO;212415;27902;                  08;  24;08;4590.19;                  01
GO;317110;19314;                  08;  30;02;8099.92;                  01
GO;212420;63119;                  08;  27;02;1485.41;                  01
GO;212405;63119;                  08;  24;08;3322.91;                  01
GO;317210;62015;                  08;  26;08;2641.54;                  01
GO;317110;62015;                  08;  30;08;6103.52;                  01
GO;212405;01636;                  08;  24;02;3843.87;                  01
GO;212405;62091;                  08;  35;08;2450.58;                  01
GO;212405;41107;                  08;  41;08;1442.98;                  01
GO;212415;62023;                  08;  36;09;5620.42;                  01
GO;317210;62023;                  08;  33;09;3289.00;                  01
GO;317210;62023;                  08;  33;09;2860.00;                  01
GO;212405;21220;                  08;  31;02;4177.07;                  01
GO;212405;62015;                  08;  42;08;4290.37;                  01
GO;212405;62015;                  08;  52;08;3536.55;                  01
GO;212405;62015;                  08;  41;02;6588.72;                  01
GO;212405;10716;                  08;  23;02;2752.66;                  01
GO;317110;62023;                  08;  21;08;2000.00;                  01
GO;317210;61108;                  08;  23;08;2090.48;                  01
GO;317210;62015;                  08;  36;04;2929.13;                  01
GO;317210;62015;                  08;  34;02;4602.22;                  01
GO;212420;62023;                  08;  21;02;1655.00;                  01
GO;212420;62023;                  08;  21;08;1655.00;                  01
GO;212420;46320;                  08;  22;08;2481.99;                  01
GO;317210;62015;                  08;  24;02;3165.39;                  01
GO;317210;62015;                  08;  24;08;4808.59;                  01
GO;212320;62091;                  08;  26;08;3543.17;                  01
GO;142510;62091;                  08;  28;08;10067.31;                  01
GO;212420;62023;                  08;  34;02;2206.67;                  01
GO;317210;85996;                  08;  49;02;6106.41;                  01
GO;212410;14223;                  08;  36;08;2948.10;                  01
GO;317210;10538;                  08;  25;08;1930.56;                  01
GO;212415;10716;                  08;  42;08;11209.69;                  01
GO;142510;62091;                  08;  28;02;5008.24;                  01
GO;212420;62091;                  08;  24;08;1933.72;                  01
GO;142510;62091;                  08;  21;08;6555.38;                  01
GO;142515;10520;                  08;  35;08;4929.00;                  01
GO;212420;62091;                  08;  31;09;4843.23;                  01
GO;212420;62091;                  08;  26;09;2860.00;                  01
GO;212420;62091;                  08;  30;08;1830.40;                  01
GO;212405;62091;                  08;  24;09;2244.00;                  01
GO;212420;62091;                  08;  27;09;4708.00;                  01
GO;212420;62091;                  08;  42;09;3948.28;                  01
GO;212420;17419;                  08;  21;08;3800.38;                  01
GO;317205;52214;                  08;  29;02;2200.30;                  01
GO;317110;62015;                  08;  21;02;1976.00;                  01
